median_home_value,population,families,households,pct_female,pct_12_24_yrs,pct_25_64_yrs,pct_65_plus,pct_single_adult,number_of_homes,vacancy_rate,pct_5plus_rooms,avg_rent,county_id,sales
168100,33284,7790,14190,0.548672,0.1481793,0.5830129,0.1708929,0.3016209,14748,0.0378356,0.6993491,896,8243,56389.627988892025
264600,26615,6406,8472,0.5573549,0.2504978,0.4722525,0.1397708,0.2004249,8764,0.0333181,0.8847558,1001,8244,56884.523459089934
160900,1508,428,557,0.520557,0.1299735,0.530504,0.1564987,0.1956912,665,0.162406,0.8902256,766,8245,52737.92644550352
140400,3917,989,1673,0.5243809,0.1473066,0.5419964,0.1774317,0.3263598,1749,0.0434534,0.5734706,641,8246,53206.28935321194
100100,1419,362,517,0.5637773,0.1423538,0.465821,0.2487667,0.2437137,597,0.1340034,0.6767169,489,8247,52552.51760725707
207100,5761,1292,1813,0.413817,0.1669849,0.6193369,0.098594,0.2233867,1920,0.0557292,0.8109375,1001,8248,54865.98036980101
140700,2307,664,1121,0.5413958,0.1031643,0.4698743,0.3151279,0.3514719,2830,0.6038869,0.7621908,618,8249,53302.87269745718
104400,27537,7312,11485,0.5174129,0.163126,0.5327741,0.1555725,0.3073574,12103,0.0510617,0.6200116,539,8250,56720.27791180911
101300,2059,597,867,0.5439534,0.1345313,0.4531326,0.2758621,0.2791234,970,0.1061856,0.5484536,659,8251,53854.749275954986
117500,5409,1472,2440,0.5424293,0.1514143,0.4978739,0.2196339,0.3172131,4939,0.5059729,0.613282,676,8252,55071.58304731834
104700,1812,510,612,0.5033113,0.1915011,0.5320088,0.0954746,0.1339869,832,0.2644231,0.7788462,694,8253,51507.16028874397
133100,54063,14084,20829,0.5229455,0.169321,0.5531695,0.1384311,0.2652072,21937,0.0505083,0.6512741,748,8254,56776.51170110746
127100,5639,1491,2046,0.5236744,0.1789324,0.4740202,0.1464799,0.2350929,2162,0.053654,0.7761332,543,8256,54607.820899949016
119500,4791,801,1400,0.504905,0.4696306,0.2938844,0.1521603,0.3557143,1589,0.1189427,0.6179987,484,8257,53314.42941566156
151500,17654,4752,5552,0.497451,0.1903818,0.5471848,0.0916506,0.114013,5667,0.0202929,0.917946,830,8258,56672.99703761114
228200,20267,5486,7281,0.5270637,0.1505896,0.5469976,0.1539448,0.1944788,7559,0.0367774,0.8646646,1001,8260,54943.71495816275
155900,18127,4577,7606,0.5383682,0.1539141,0.5538148,0.1822695,0.3140941,8113,0.0624923,0.6504376,730,8261,56039.91402140577
151100,35943,9238,13485,0.5134797,0.1726344,0.5555741,0.1271458,0.2439748,14105,0.043956,0.6721021,768,8262,57268.451330430005
108000,169759,40084,63884,0.5236364,0.2139032,0.4670445,0.1607396,0.3005291,69336,0.0786316,0.636538,552,8263,57225.02306772844
145000,4271,1312,1882,0.537579,0.1107469,0.4544603,0.31749,0.2651435,2546,0.2608013,0.8358209,722,8264,55217.29209016975
122100,10610,3214,4075,0.5242224,0.130443,0.5456173,0.1785108,0.1867485,4166,0.0218435,0.9661546,741,8308,54753.14039022635
227900,1001,340,410,0.5014985,0.1188811,0.6113886,0.1718282,0.1585366,445,0.0786517,0.9730337,938,8310,53511.35265715354
107700,19997,5505,9120,0.5272291,0.1222183,0.6009901,0.1446717,0.3296053,9764,0.0659566,0.7984433,874,8312,53983.020629553546
325000,4288,1216,1517,0.5214552,0.1611474,0.5529384,0.1760728,0.181938,1645,0.0778116,0.9617021,1001,8314,55353.553014641344
158400,42137,12561,15618,0.508769,0.1557776,0.5742696,0.1338728,0.1661544,16437,0.0498266,0.9161039,858,8315,53974.13924045023
102800,74652,20164,29234,0.5134223,0.1564191,0.57113,0.117532,0.2550113,31171,0.0621411,0.6962241,708,8429,56666.39802181854
161700,2626,843,975,0.5026657,0.1283321,0.5795887,0.1488957,0.1076923,1010,0.0346535,0.9861386,1001,8442,54569.133179856726
107800,9781,2883,3506,0.5023004,0.1673653,0.5816379,0.0959002,0.1523103,3632,0.0346916,0.9264868,672,8470,53733.01822951192
125500,5681,1579,2387,0.5354691,0.1402922,0.5551839,0.1635275,0.294093,2492,0.0421348,0.89687,730,8471,53451.1164150403
131800,10092,3003,3837,0.5240785,0.1335711,0.5287356,0.1768728,0.1972895,3947,0.0278693,0.9764378,833,8472,54902.15039726586
115700,12857,3451,4853,0.5169946,0.1627129,0.5512172,0.1186124,0.2295487,5009,0.0311439,0.9195448,524,8473,53807.03596097274
250500,2955,887,1055,0.514044,0.1634518,0.5258883,0.1918782,0.1469194,1094,0.035649,0.9890311,1001,8474,55655.5947894202
100600,17715,5234,6560,0.5213661,0.1430991,0.5162292,0.179396,0.1829268,6671,0.0166392,0.9656723,761,8475,55537.23566570629
101500,6226,1744,2481,0.5284292,0.1429489,0.5785416,0.1206232,0.2591697,2583,0.039489,0.7766163,540,8626,53901.19790632257
197300,2286,606,696,0.4475066,0.2108486,0.5734908,0.0682415,0.0890805,760,0.0842105,0.9526316,1001,8638,53176.499384021896
124900,54843,15709,19337,0.5047317,0.1583611,0.5771201,0.0982805,0.155505,20494,0.0564555,0.8862106,1000,8784,58713.406641405316
101800,1042,295,364,0.4961612,0.1641075,0.5882917,0.0710173,0.1456044,376,0.0319149,0.9095745,675,8873,51854.54214921946
118900,46070,13093,19860,0.5461255,0.1279792,0.5323421,0.2037334,0.2972306,20983,0.0535195,0.7342134,797,9014,56984.6842480485
106900,9431,2754,3302,0.5070512,0.159262,0.544587,0.1193935,0.1411266,3410,0.0316716,0.9061584,679,9274,54264.60206802352
209100,3386,1008,1085,0.5094507,0.1721796,0.5797401,0.0797401,0.0562212,1113,0.0251572,0.9883199,569,9331,51056.610539086105
101400,7285,2100,2613,0.4878518,0.1489362,0.5906658,0.0848318,0.1469575,2787,0.0624327,0.8891281,702,9349,53530.69662428467
104500,5917,1715,2026,0.4882542,0.1553152,0.5852628,0.0627007,0.1140178,2143,0.0545964,0.9094727,739,9461,52644.096977940804
105000,1472,414,577,0.4932065,0.1222826,0.611413,0.0923913,0.2079723,618,0.066343,0.8656958,816,9499,51489.97747271328
140900,37991,10422,13115,0.5110947,0.1831486,0.55321,0.092206,0.1735417,14019,0.0644839,0.8468507,750,10032,57968.159508224395
190700,13874,2802,5384,0.5333718,0.3020758,0.4618711,0.1318293,0.4069465,5800,0.0717241,0.7234483,570,10043,53908.631682205654
153300,12304,3366,5106,0.521619,0.1578349,0.5582737,0.1717328,0.2931845,5403,0.0549695,0.7605034,634,10073,55989.1347328643
129200,8395,2430,2763,0.5103038,0.1643836,0.5259083,0.1242406,0.1064061,2812,0.0174253,0.977596,611,10093,55742.6262823009
216100,3374,1033,1226,0.5121517,0.1410788,0.5346769,0.1852401,0.1435563,1283,0.0444271,0.9547935,738,10166,54549.77556598014
225100,8847,2716,3304,0.5168984,0.1530462,0.5184808,0.1853736,0.1658596,3384,0.0236407,0.9878842,1001,10302,55673.92711625812
182200,1327,420,540,0.5275057,0.1288621,0.5184627,0.2117558,0.2148148,607,0.1103789,0.9538715,1001,10833,53295.79315812548
117000,1101,420,544,0.5386013,0.0426885,0.5131698,0.3787466,0.1893382,574,0.0522648,0.9198606,705,10951,52430.61054846489
100400,3054,976,1088,0.5036018,0.178127,0.611002,0.0779306,0.0909926,1123,0.0311665,0.9750668,762,10955,51450.72632751871
118600,5103,1841,2465,0.5361552,0.058397,0.4207329,0.4665883,0.2279919,3326,0.2588695,0.7979555,691,11149,54496.39890535412
112200,1360,490,642,0.5110294,0.0852941,0.5316176,0.3139706,0.2133956,1542,0.5836576,0.8067445,576,11150,52166.40477156954
106600,2049,771,869,0.5168375,0.067838,0.4641288,0.3836018,0.1012658,995,0.1266332,0.9376884,622,11217,52476.050520170036
148300,1447,499,617,0.5196959,0.0787837,0.5328265,0.2453352,0.1669368,1452,0.5750689,0.90427,734,11233,54064.99050329937
132300,3803,1111,1223,0.4840915,0.1646069,0.5845385,0.0386537,0.0727719,1252,0.0231629,0.9392971,456,11303,54610.03181030635
143800,1280,430,500,0.49375,0.1476562,0.6203125,0.11875,0.118,559,0.1055456,0.9427549,766,11310,53296.280352858514
108900,1243,510,649,0.5358005,0.0345937,0.2670957,0.6749799,0.2095532,719,0.0973574,0.9374131,597,11312,55709.60053129937
133400,2937,673,1401,0.4729316,0.2332312,0.5883555,0.1164454,0.3083512,2413,0.4193949,0.6315789,621,11328,53351.86327433633
103700,1334,380,502,0.5187406,0.1649175,0.5352324,0.1281859,0.2151394,550,0.0872727,0.7963636,595,11679,51684.13374833501
111700,20446,5361,7849,0.5085591,0.1678568,0.560403,0.0677394,0.2311122,8674,0.0951118,0.5383906,647,11681,56680.56668261955
148400,9236,757,1510,0.5449329,0.7380901,0.1690126,0.0486141,0.2655629,1569,0.0376036,0.5245379,800,11683,56960.88605165199
117800,9556,2571,3980,0.5313939,0.1494349,0.5319171,0.1563416,0.2914573,4296,0.0735568,0.5742551,655,11687,54322.135306211574
132600,7989,2150,3132,0.5228439,0.1738641,0.5453749,0.1416948,0.2445722,3587,0.1268469,0.6253136,657,11692,54621.822115352574
179300,6538,762,1345,0.461762,0.6014072,0.2609361,0.085959,0.2743494,1490,0.0973154,0.752349,866,11693,54358.86652463571
104200,1693,257,488,0.4861193,0.488482,0.3295924,0.0826934,0.317623,521,0.0633397,0.5700576,601,11694,52444.53849370551
102500,2573,727,957,0.499417,0.1752818,0.5650991,0.0820054,0.1724138,1019,0.060844,0.7055937,603,11696,53972.727810943354
105500,7626,2073,2838,0.5094414,0.190139,0.5554681,0.0851036,0.192389,2960,0.0412162,0.6398649,692,11697,54897.96296052993
125300,10114,2752,3298,0.5053391,0.1834091,0.5651572,0.0394503,0.1167374,3472,0.0501152,0.8107719,843,11705,55230.50982230914
108600,8015,2101,3124,0.5293824,0.17068,0.5256394,0.1157829,0.2503201,3398,0.0806357,0.5874044,642,11708,54791.801297404425
116000,79662,20913,31051,0.5094524,0.1721147,0.5542793,0.1014787,0.24843,33383,0.0698559,0.6245993,686,11709,57711.13599444017
111900,2685,722,1145,0.5545624,0.1471136,0.4934823,0.2048417,0.3135371,1228,0.0675896,0.6685668,625,11711,52222.765769766935
110300,25925,6309,10329,0.5065381,0.177242,0.5347734,0.1215815,0.2857005,11369,0.0914768,0.531797,623,11715,56391.20820313772
109600,3638,1043,1326,0.5076965,0.153381,0.5450797,0.1179219,0.158371,1443,0.0810811,0.7110187,617,11718,53241.95716029095
121100,1828,519,655,0.5213348,0.1652079,0.5754923,0.0891685,0.1633588,680,0.0367647,0.7985294,607,11727,52976.37132183889
163700,1074,300,390,0.5232775,0.1657356,0.547486,0.1089385,0.1897436,400,0.025,0.8575,852,11732,53480.549277320606
215200,1809,545,838,0.5174129,0.1155334,0.5102266,0.2913212,0.3019093,5026,0.833267,0.8937525,653,11737,54833.31874642854
126800,15504,3420,4854,0.4158282,0.1427374,0.6420279,0.1008772,0.2472188,5041,0.0370958,0.4981155,662,11738,57507.59244731735
196400,2165,555,989,0.5413395,0.1344111,0.5030023,0.2327945,0.388271,1371,0.2786287,0.6345733,694,11739,52806.63085818074
230600,1226,364,530,0.5334421,0.1541599,0.54323,0.2120718,0.2773585,1001,0.4705295,0.8861139,813,11742,52456.25934480671
128700,61444,16528,25309,0.5282045,0.1563863,0.524445,0.1871786,0.3143151,26468,0.0437887,0.5674777,549,11743,56543.64082761946
178000,1475,421,659,0.5145763,0.1416949,0.5084746,0.2467797,0.3125948,2569,0.74348,0.7325808,576,11744,51823.99520326441
128900,4237,1286,1832,0.5192353,0.1347652,0.5220675,0.2296436,0.2592795,4514,0.5941515,0.8715109,694,11745,52662.12431075237
105500,9324,2476,3047,0.516731,0.1830759,0.5190905,0.0947018,0.1512964,3244,0.0607275,0.9032059,758,11746,54061.80162430969
135900,34213,9193,13374,0.5232514,0.1635343,0.5595826,0.1457048,0.2673097,14058,0.0486556,0.5673638,655,11748,58732.696469109505
110500,2669,728,1027,0.5133009,0.1506182,0.5151742,0.1405021,0.2405063,1084,0.052583,0.7121771,572,11750,53176.524643477824
215900,11980,3325,3860,0.5135225,0.1629382,0.5538397,0.1331386,0.1072539,3924,0.0163099,0.9584608,1001,11751,55582.42444547436
216900,6597,1843,2449,0.5111414,0.1732606,0.5682886,0.1367288,0.2025316,2561,0.0437329,0.8695822,982,11753,56388.30356265143
147800,45061,11857,18455,0.5345199,0.1521715,0.5440181,0.180178,0.3075047,19293,0.0434354,0.6236977,661,11756,57563.965019008894
153100,7530,2094,2747,0.5066401,0.1776892,0.5787517,0.0942895,0.184565,2916,0.0579561,0.728738,736,11757,54184.720414436706
154800,7824,2079,2777,0.5135481,0.1788088,0.5515082,0.1183538,0.2095787,2844,0.0235584,0.7120253,761,11759,54600.382736473184
156400,8343,2127,3121,0.5113269,0.1613329,0.5409325,0.1500659,0.2361423,3234,0.0349412,0.7213976,792,11760,55347.01052051384
137800,9487,2490,3675,0.5134394,0.1657004,0.5502266,0.138927,0.2571429,3823,0.0387131,0.5908972,694,11762,53704.86787360145
128100,4475,1086,2009,0.513743,0.1559777,0.5468156,0.1593296,0.3638626,3122,0.3565022,0.5009609,641,11763,54290.063874124025
105300,66473,18729,24965,0.5225881,0.1561837,0.50774,0.1731831,0.2138193,28843,0.134452,0.7696495,725,11765,57458.60625529606
179800,4406,1280,1735,0.5181571,0.1527463,0.5274626,0.197231,0.2190202,1986,0.1263847,0.8645519,933,11767,53971.195120463075
111300,11354,2876,4823,0.5036991,0.1636428,0.5768892,0.13678,0.2815675,8796,0.4516826,0.693156,706,11768,54749.91071640411
124300,7272,1912,2501,0.4987624,0.1907316,0.5576183,0.0523927,0.1723311,2694,0.0716407,0.7130661,654,11770,54697.878754290345
153600,7392,2021,2665,0.5174513,0.1773539,0.5652056,0.1045725,0.1969981,2750,0.0309091,0.7214545,686,11773,55167.89288520023
182200,7549,1863,3233,0.5509339,0.1439926,0.5455027,0.1945953,0.3634395,3362,0.03837,0.5502677,779,11774,55248.9899085117
114300,4668,1127,1868,0.4802913,0.211868,0.4203085,0.2495716,0.3602784,4052,0.5389931,0.5967423,533,11776,54681.81023496831
152100,5510,1531,2192,0.5161525,0.1548094,0.5569873,0.1664247,0.2472628,2449,0.1049408,0.6504696,706,11778,55161.35423383841
181800,12053,3191,4155,0.5408612,0.1412097,0.5382063,0.2066705,0.2021661,4222,0.0158693,0.8109901,882,11782,57752.467228499474
212200,8007,2285,3095,0.5311602,0.1345073,0.5409017,0.1601099,0.2271405,3154,0.0187064,0.8506658,948,11783,55496.356142850665
120600,69319,19409,24516,0.5169578,0.1621633,0.5524604,0.1412311,0.1808207,25773,0.048772,0.8479028,761,11784,57202.502765335266
181000,1214,326,451,0.5189456,0.1713344,0.5576606,0.1136738,0.2261641,492,0.0833333,0.7581301,858,11786,53409.87631001276
116600,14583,4162,4767,0.5075773,0.1774669,0.5459096,0.1372831,0.1118104,4877,0.0225548,0.9649375,752,11787,55707.989728036395
117700,2853,1103,1660,0.5762355,0.0094637,0.2050473,0.7805818,0.3246988,1864,0.1094421,0.7918455,833,11789,52499.67511129934
181100,20393,5625,8779,0.5197862,0.1421566,0.5661747,0.1844751,0.3121084,9809,0.1050056,0.4499949,825,11791,55671.95461666778
103600,3543,898,1161,0.5012701,0.1800734,0.5385267,0.1044313,0.1886305,1208,0.0389073,0.7599338,622,11792,52208.911427642845
159600,71742,19736,29041,0.526902,0.1467759,0.5220652,0.2091801,0.2814641,29999,0.0319344,0.6655555,674,11793,59149.85193412415
167500,2054,557,792,0.5277507,0.19425510000000001,0.5793574,0.0803311,0.2512626,829,0.0446321,0.73462,699,11794,52562.20113934375
216900,8094,2251,2669,0.5085248,0.1696318,0.5562145,0.1240425,0.1270139,2767,0.0354174,0.8977232,1001,11795,55106.804981736284
155200,18238,5165,6127,0.5091567,0.1736484,0.5651936,0.1324707,0.1356292,6209,0.0132066,0.9057819,707,11798,54990.46633198613
158000,2683,1133,1472,0.5475214,0.0122997,0.3257548,0.657473,0.2221467,1670,0.1185629,0.8598802,762,11799,54706.77857228453
104700,1177,330,386,0.5038233,0.173322,0.5148683,0.1002549,0.119171,486,0.2057613,0.8106996,760,11802,53848.86658745005
174100,22624,6395,8172,0.5227192,0.1490453,0.5482231,0.1578412,0.1831865,8405,0.0277216,0.8573468,862,11803,56316.955682003
137600,4321,1193,1514,0.5070586,0.1161768,0.601944,0.0393427,0.1519155,1562,0.0307298,0.8002561,887,11805,54913.71673283801
291000,1179,317,459,0.509754,0.1645462,0.4961832,0.230704,0.2461874,977,0.5301945,0.877175,652,11806,53079.0614276739
246100,4800,1372,1571,0.5070833,0.1627083,0.54625,0.133125,0.1088479,1610,0.0242236,0.9521739,1001,11808,54180.520355796405
127800,15115,3590,5153,0.5050612,0.1853788,0.5287463,0.1290109,0.2320978,5355,0.0377218,0.6089636,729,11809,54320.25285961035
165700,17187,4690,6177,0.5231279,0.1620411,0.5358701,0.1548845,0.21062,6328,0.0238622,0.7744943,789,11810,56451.26096087428
133400,6528,1730,2423,0.5019914,0.1522672,0.5536152,0.1412377,0.2286422,2496,0.0292468,0.7271635,700,11811,55137.81641704225
147700,43548,12240,14921,0.5056489,0.1776431,0.5786948,0.0870304,0.1493868,15395,0.0307892,0.8007145,872,11812,57699.25315725505
193000,3842,1058,1254,0.4882874,0.1954711,0.5783446,0.0476314,0.1371611,1318,0.0485584,0.8725341,690,11813,55069.22390949359
208400,9926,2685,3038,0.5064477,0.1945396,0.5603466,0.1052791,0.0915076,3112,0.0237789,0.9585476,1001,11814,55580.673759482284
136900,13800,3478,5442,0.5067391,0.1814493,0.5531884,0.1063043,0.3151415,6093,0.1068439,0.4669293,631,11817,54350.091897205944
154200,5001,1274,2360,0.5110978,0.125175,0.6528694,0.1011798,0.3745763,2827,0.1651928,0.4503007,955,11818,51282.71722332097
153700,88680,23887,31771,0.5088633,0.1624944,0.5802887,0.1067997,0.1953983,32832,0.032316,0.6899976,738,11820,58885.10889737061
107800,110002,26807,39101,0.5125816,0.1869057,0.5214178,0.1206342,0.2674868,41315,0.0535883,0.4350478,553,11822,59631.85195702707
164900,17623,5011,6757,0.5279464,0.1557624,0.5237474,0.1932702,0.2199201,6940,0.0263689,0.68760810000000006,723,11824,53334.896243026335
190400,6930,1918,2217,0.5264069,0.1614719,0.5396825,0.1665224,0.1159224,2257,0.0177226,0.9424014,1001,11826,56744.071124437396
371900,5634,1611,1833,0.5230742,0.1521122,0.5559105,0.1654242,0.1020185,1879,0.0244811,0.943587,1001,11827,54579.03790531811
101100,1268,326,443,0.4873817,0.1585174,0.5433754,0.1222397,0.2031603,498,0.1104418,0.7188755,685,11828,51996.62596068639
105600,34185,8615,12102,0.5287992,0.2112622,0.5035542,0.168495,0.2431003,12518,0.0332321,0.7667359,633,11831,56473.96201362686
207800,7615,2047,2317,0.5053185,0.2107682,0.5546947,0.1005909,0.0936556,2351,0.0144619,0.9374734,992,11832,55057.647617389935
170100,5270,1536,1887,0.5184061,0.1474383,0.5485769,0.1273245,0.1621622,1967,0.0406711,0.9486528,1001,11833,53358.22626968861
177400,30548,8884,11493,0.5233731,0.1388634,0.5242242,0.2004387,0.2042113,11759,0.022621,0.8220087,797,11834,56873.09260709824
152800,3853,1067,1285,0.5112899,0.1653257,0.5445108,0.1144563,0.1400778,1318,0.0250379,0.9408194,1001,11836,55350.65491164816
169700,7115,2098,2468,0.5152495,0.1395643,0.5675334,0.1205903,0.1256078,2507,0.0155564,0.9676905,1001,11837,54245.2437381593
122800,1462,406,561,0.497264,0.1675787,0.5588235,0.0909713,0.2210339,600,0.065,0.5833333,637,11839,52332.844384108015
210800,8521,2420,2902,0.5223565,0.1616008,0.5754019,0.1358995,0.1354238,2969,0.0225665,0.9700236,1001,11841,54801.056553353046
135500,14392,3991,5501,0.5133407,0.1484158,0.5685798,0.1527237,0.2374114,5644,0.0253366,0.7069454,675,11843,55463.6766466573
218300,31997,8774,15236,0.5294246,0.1001656,0.5868363,0.2006126,0.3863219,16847,0.0956253,0.3681961,1001,11846,56720.751452844386
106600,4977,1340,1832,0.5149689,0.1514969,0.525216,0.1322082,0.2199782,1970,0.0700508,0.6695431,690,11847,51951.745466731576
379300,9873,2783,3062,0.5018738,0.1963942,0.5621392,0.0883217,0.0718485,3171,0.034374,0.9719331,1001,11848,57795.9616532395
110600,10742,2726,3842,0.5127537,0.1761311,0.5163843,0.129771,0.2355544,4057,0.0529948,0.6798127,712,11849,55039.82262474468
125200,1528,410,573,0.5111257,0.151178,0.5517016,0.0981675,0.2286213,613,0.0652529,0.6737357,637,11850,54831.99491564516
147100,26727,7126,10946,0.5215325,0.1577805,0.5311483,0.1760392,0.2893294,11458,0.0446849,0.4966835,648,11851,56662.17244225716
143700,4227,1173,1675,0.5285072,0.1537734,0.543648,0.1719896,0.2579104,1748,0.041762,0.7156751,718,11852,54415.39476962836
116000,1665,450,716,0.5105105,0.1183183,0.6114114,0.0816817,0.3044693,783,0.0855683,0.6436782,713,11858,53063.14504715324
192200,7076,1942,2430,0.5195025,0.1543245,0.5623233,0.1242227,0.1757202,2470,0.0161943,0.9101215,971,11859,53298.9340169377
213600,10883,3208,3851,0.5167693,0.1418726,0.5386382,0.1533584,0.142041,3963,0.0282614,0.9457482,1001,11860,55008.62478854947
139300,1108,305,365,0.4936823,0.1444043,0.5505415,0.0767148,0.1342466,384,0.0494792,0.890625,659,11862,52850.85367192433
130000,8120,2079,3009,0.5410099,0.2043103,0.520197,0.126601,0.261881,3202,0.0602748,0.6502186,613,11863,54573.73140099623
137200,11628,3285,4491,0.5263158,0.1435329,0.5349157,0.1714826,0.2349143,4652,0.0346088,0.8880052,708,11864,55090.184630916265
143900,6951,1729,2530,0.5322975,0.1670263,0.492591,0.1983887,0.2588933,2676,0.054559,0.6005232,692,11866,54039.60238607186
116400,2566,713,942,0.5120811,0.1519875,0.5802806,0.0693687,0.1825902,1107,0.1490515,0.6585366,758,11867,52280.972251013256
122100,1515,401,566,0.5049505,0.1630363,0.5372937,0.1042904,0.2349823,629,0.100159,0.7058824,607,11869,52735.64117108012
195000,11538,3198,3790,0.5132605,0.1781071,0.541775,0.1375455,0.1218997,3882,0.0236991,0.942813,1001,11870,55440.116362186694
249100,4623,1292,1476,0.5063811,0.1788882,0.5522388,0.1016656,0.0948509,1511,0.0231635,0.9424222,1001,11871,52822.487454384325
108200,13425,3414,4858,0.504879,0.1758659,0.5442831,0.141527,0.2453685,5120,0.0511719,0.5244141,615,11872,55444.92187420751
177100,11488,3126,4363,0.5227194,0.1505049,0.5430014,0.1738336,0.2418061,4510,0.0325942,0.727051,722,11873,54521.97277664492
268600,3384,986,1123,0.5103428,0.1678487,0.5440307,0.141253,0.1050757,1142,0.0166375,0.9754816,1001,11874,55492.852998583345
165200,17084,4785,6831,0.5295598,0.1456333,0.5464177,0.1746078,0.2531108,7055,0.0317505,0.71382,778,11875,55117.61592507307
107600,1211,331,449,0.4954583,0.1882742,0.5540875,0.0751445,0.2182628,522,0.1398467,0.6858238,704,11876,52157.21237535924
131600,3886,1082,1404,0.5064334,0.1528564,0.5735975,0.0782295,0.1730769,1454,0.0343879,0.829436,749,11877,53183.918029394474
117100,4550,1286,1569,0.5046154,0.1424176,0.5545055,0.0793407,0.140854,2256,0.3045213,0.7788121,796,11878,54390.25579838587
144300,13279,3324,5779,0.5200693,0.1483545,0.5727841,0.1333685,0.3279114,6106,0.0535539,0.5221094,722,11879,55441.434829102865
199700,9750,2746,3326,0.5126154,0.164,0.5557949,0.1307692,0.1452195,3422,0.0280538,0.9053185,933,11881,53209.36763656648
112300,21044,5592,7118,0.5216214,0.1855161,0.5457137,0.118276,0.177578,7364,0.0334058,0.7866649,648,11882,56655.77264208541
194300,33397,7107,15036,0.5092673,0.1963051,0.5867892,0.1105189,0.3782256,17421,0.1369037,0.2880432,750,11884,57368.22751349411
256100,3935,1166,1377,0.5189327,0.1512071,0.5570521,0.1390089,0.1256354,1448,0.0490331,0.9585635,1001,11885,56076.65554234711
118800,15586,4266,5330,0.4889003,0.1724625,0.5714744,0.0617221,0.1532833,6171,0.1362826,0.7666505,840,11890,54933.660679316046
157800,1968,532,777,0.5254065,0.1316057,0.5879065,0.1031504,0.2393822,801,0.0299625,0.82397,750,11891,51939.18104102808
133900,16141,4498,5838,0.506784,0.1587262,0.5867047,0.121306,0.1831107,5994,0.026026,0.7379046,869,11894,54963.42601011989
119200,1470,405,557,0.5142857,0.152381,0.5204082,0.1612245,0.2351885,695,0.1985612,0.8589928,741,11895,53628.532962109435
118000,5294,1436,1978,0.5032112,0.1582924,0.5702682,0.093691,0.210819,2064,0.0416667,0.6627907,663,11896,53530.78854823003
133600,34874,9133,12470,0.5064518,0.1813672,0.545306,0.1327923,0.2213312,13435,0.0718273,0.6465947,625,11899,55765.89562595808
105500,7586,1924,3161,0.5276826,0.1517269,0.5104139,0.1792776,0.3353369,3403,0.0711137,0.5307082,605,11900,52950.21239958802
183300,1047,266,500,0.5520535,0.1232092,0.6389685,0.1174785,0.386,543,0.0791897,0.5524862,748,11901,51277.26890851511
212500,8470,2458,2776,0.501889,0.1739079,0.5804014,0.0807556,0.0940202,2903,0.0437478,0.9534964,1001,11902,54738.844460798995
157100,8930,2584,3298,0.5091825,0.1528555,0.5762598,0.1022396,0.1852638,3610,0.0864266,0.8963989,957,11904,55801.16501312272
133200,1121,323,398,0.4834969,0.1677074,0.573595,0.0927743,0.1507538,429,0.0722611,0.8554779,889,11905,50274.665516932575
126700,3927,977,1710,0.5141329,0.1339445,0.5930736,0.136491,0.3333333,1818,0.0594059,0.6848185,680,11907,53595.67777607833
177800,2299,684,1070,0.5376251,0.1187473,0.4723793,0.3057851,0.3252336,3069,0.6513522,0.6816553,660,11910,53854.061729070214
147000,6446,1723,2411,0.5350605,0.1512566,0.5803599,0.0881167,0.2185815,2583,0.0665892,0.8083624,943,11912,53828.98511963428
140800,1036,277,418,0.519305,0.1505792,0.6061776,0.0839768,0.2511962,489,0.1451943,0.7750511,913,11913,52146.098354344074
108500,2707,1028,1439,0.5844108,0.0029553,0.1725157,0.8234208,0.2772759,1566,0.0810983,0.916986,738,11914,52331.30096043458
110400,3788,766,941,0.3819958,0.313886,0.4780887,0.0694298,0.1583422,1007,0.0655412,0.7904667,716,11919,52003.261783269096
202700,8365,2293,3216,0.5305439,0.1427376,0.5538553,0.1512253,0.2509328,3337,0.0362601,0.6760563,792,11920,55058.79673490734
152100,10978,2838,3868,0.5293314,0.1419202,0.5754236,0.1391875,0.2019131,4020,0.0378109,0.7599502,905,11921,53727.112259456844
126500,36701,9942,14369,0.5242364,0.1552001,0.5188687,0.1932917,0.2686339,14917,0.0367366,0.6607227,637,11922,55622.28641322421
108600,6866,1901,2356,0.5182057,0.1600641,0.5348092,0.1431692,0.1617148,2491,0.0541951,0.923324,785,11923,54474.24216471414
156900,9989,2644,4094,0.5071579,0.1538693,0.6129743,0.1087196,0.3019052,4427,0.0752202,0.4576463,786,11924,54878.50851823143
192300,5721,1683,2019,0.5214123,0.1515469,0.5275302,0.1492746,0.1466072,2121,0.0480905,0.9622819,1001,11925,55942.44693774441
198400,26609,7696,8789,0.5141493,0.1643053,0.5515803,0.1357811,0.105359,8910,0.0135802,0.9751964,1001,11926,57899.89238670223
151200,22355,5972,8968,0.5273093,0.1562961,0.5494073,0.1641244,0.2854594,9472,0.0532095,0.4286318,686,11928,57520.99567397034
115000,28658,7002,11544,0.5301835,0.1668295,0.5219834,0.1537093,0.3209459,13632,0.153169,0.5029343,644,11929,54105.63951596503
142700,1224,329,585,0.5612745,0.0792484,0.4681373,0.3831699,0.3982906,1537,0.6193884,0.6922576,715,11930,51422.68894675836
154400,18262,5099,7163,0.5256817,0.1583616,0.5353192,0.1894645,0.2545023,7741,0.0746674,0.6506911,671,11931,56521.17094774639
